,char,unicode
8883,棄,0x68c4
8884,棄,0x68c4
8885,棄,0x68c4
8886,核,0x6838
8887,核,0x6838
8888,核,0x6838
8889,核,0x6838
8890,核,0x6838
8891,核,0x6838
8892,核,0x6838
8893,核,0x6838
8894,核,0x6838
8895,核,0x6838
8896,根,0x6839
8897,根,0x6839
8898,根,0x6839
8899,根,0x6839
8900,根,0x6839
8901,根,0x6839
8902,根,0x6839
8903,根,0x6839
8904,根,0x6839
8905,根,0x6839
8906,栽,0x683d
8907,栽,0x683d
8908,栽,0x683d
8909,栽,0x683d
8910,栽,0x683d
8911,栽,0x683d
8912,栽,0x683d
8913,栽,0x683d
8914,栽,0x683d
8915,栽,0x683d
8916,培,0x57f9
8917,培,0x57f9
8918,培,0x57f9
8919,培,0x57f9
8920,培,0x57f9
8921,培,0x57f9
8922,培,0x57f9
8923,培,0x57f9
8924,培,0x57f9
8925,培,0x57f9
8926,桜,0x685c
8927,桜,0x685c
8928,桜,0x685c
8929,桜,0x685c
8930,桜,0x685c
8931,桜,0x685c
8932,桜,0x685c
8933,桜,0x685c
8934,桜,0x685c
8935,桜,0x685c
8936,池,0x6c60
8937,池,0x6c60
8938,池,0x6c60
8939,池,0x6c60
8940,池,0x6c60
8941,池,0x6c60
8942,池,0x6c60
8943,池,0x6c60
8944,池,0x6c60
8945,池,0x6c60
8946,汽,0x6c7d
8947,汽,0x6c7d
8948,汽,0x6c7d
8949,汽,0x6c7d
8950,汽,0x6c7d
8951,汽,0x6c7d
8952,汽,0x6c7d
8953,汽,0x6c7d
8954,汽,0x6c7d
8955,汽,0x6c7d
8956,沈,0x6c88
8957,沈,0x6c88
8958,沈,0x6c88
8959,沈,0x6c88
8960,沈,0x6c88
8961,沈,0x6c88
8962,沈,0x6c88
8963,沈,0x6c88
8964,沈,0x6c88
8965,沈,0x6c88
8966,没,0x6ca1
8967,没,0x6ca1
8968,没,0x6ca1
8969,没,0x6ca1
8970,没,0x6ca1
8971,没,0x6ca1
8972,没,0x6ca1
8973,没,0x6ca1
8974,没,0x6ca1
8975,没,0x6ca1
8976,沢,0x6ca2
8977,沢,0x6ca2
8978,沢,0x6ca2
8979,沢,0x6ca2
8980,沢,0x6ca2
8981,沢,0x6ca2
8982,沢,0x6ca2
8983,沢,0x6ca2
8984,沢,0x6ca2
8985,沢,0x6ca2
8986,沸,0x6cb8
8987,沸,0x6cb8
8988,沸,0x6cb8
8989,沸,0x6cb8
8990,沸,0x6cb8
8991,沸,0x6cb8
8992,沸,0x6cb8
8993,沸,0x6cb8
8994,沸,0x6cb8
8995,沸,0x6cb8
8996,油,0x6cb9
8997,油,0x6cb9
8998,油,0x6cb9
8999,油,0x6cb9
9000,油,0x6cb9
9001,油,0x6cb9
9002,油,0x6cb9
9003,油,0x6cb9
9004,油,0x6cb9
9005,油,0x6cb9
9006,沼,0x6cbc
9007,沼,0x6cbc
9008,沼,0x6cbc
9009,沼,0x6cbc
9010,沼,0x6cbc
9011,沼,0x6cbc
9012,沼,0x6cbc
9013,沼,0x6cbc
9014,沼,0x6cbc
9015,沼,0x6cbc
9016,沿,0x6cbf
9017,沿,0x6cbf
9018,沿,0x6cbf
9019,沿,0x6cbf
9020,沿,0x6cbf
9021,沿,0x6cbf
9022,沿,0x6cbf
9023,沿,0x6cbf
9024,沿,0x6cbf
9025,沿,0x6cbf
9026,泊,0x6cca
9027,泊,0x6cca
9028,泊,0x6cca
9029,泊,0x6cca
9030,泊,0x6cca
9031,泊,0x6cca
9032,泊,0x6cca
9033,泊,0x6cca
9034,泊,0x6cca
9035,泊,0x6cca
9036,波,0x6ce2
9037,波,0x6ce2
9038,波,0x6ce2
9039,波,0x6ce2
9040,波,0x6ce2
9041,波,0x6ce2
9042,波,0x6ce2
9043,波,0x6ce2
9044,波,0x6ce2
9045,波,0x6ce2
9046,泣,0x6ce3
9047,泣,0x6ce3
9048,泣,0x6ce3
9049,泣,0x6ce3
9050,泣,0x6ce3
9051,泣,0x6ce3
9052,泣,0x6ce3
9053,泣,0x6ce3
9054,泣,0x6ce3
9055,泣,0x6ce3
